,text,preprocessed,final_label_hs,final_label_al,final_class,source
11565,b'@jpnncom Hny di rezim bpk JKW freport bertekuk lutut.\n#Jkw2Periode\n#2019ForJkw',hny di rezim bapak jkw freeport bertekuk lutut jkw2periode 2019forjkw,0,0,4,tesis-okky
11566,?AYO KITA VIRALKAN?; ; Sangat memalukan @aniesbaswedan membuat pernyataan FITNAH!! ;  terhadap @basuki_btp !!; ; Warga Kampung Akuarium membantah pernyataan Gubernur DKI JKT Anies Baswedan yg menyebut 24 warga meninggal dunia krn tinggal di bekas penggusur,ayo kita viralkan sangat memalukan membuat pernyataan fitnah terhadap warga kampung akuarium membantah pernyataan gubernur dki jkt anies baswedan yang menyebut 24 warga meninggal dunia karena tinggal di bekas penggusur,1,0,2,tesis-okky
11567,"b'@tubirfess wkwkkw bg napadah, sma buat ngincer cowo yang ada lu keliyengan sama tugas dan beserta antek anteknya'",wkwk bagi napadah sama buat mengincar cowok yang ada kamu pusing sama tugas dan beserta antek anteknya,0,0,4,tesis-okky
11568,"Bandara Kertajati, Salah Satu Bukti Sayang Presiden Jokowi ke Masyarakat Jawa Barat; ; Januari 2016, Jokowi juga kesini saat melakukan pemancangan tiang pertama. Insya Allah jamaah haji propinsi Jabar thn ini bisa diberangkatkan dari Bandara Kertajati",bandara kertajati salah satu bukti sayang presiden jokowi ke masyarakat jawa barat januari 2016 jokowi juga kesini saat melakukan pemancangan tiang pertama insya allah jamaah haji propinsi jabar tahun ini bisa diberangkatkan dari bandara kertajati,0,0,4,tesis-okky
11569,@AHMADDHANIPRAST LO TUH BABI ANJING. Mampus kalah jatuh miskin deh #bekasisah,lo tuh babi anjing mampus kalah jatuh miskin deh bekasisah,1,1,1,tesis-okky
11570,"b'Jawapos: Saat Paul Pogba Selebrasi Gol, Terdengar Tiruan Suara Monyet https://t.co/PIULKrByLL'",jawapos saat paul pogba selebrasi gol terdengar tiruan suara monyet <links>,0,0,4,tesis-okky
11571,"b""@alteregoofi Eeh sorry hehee, aku baca lagi ternyata disebut nama bukunya : Yahudilik ve Masonluk ' atau 'Yahudi dan Freemasonry' thn 1986. Link artikelnya ada di reply tweet ini juga\n\nWallahu'alam yak...""",eeh maaf hehee aku baca lagi ternyata disebut nama bukunya yahudilik ve masonluk atau yahudi dan freemasonry tahun 1986 link artikelnya ada di reply twit ini juga wallahu alam yak,0,0,4,tesis-okky
11572,b'@7JKJEON @YaoiSociety Jomblo jablay kayak perek :)',jomblo jablay kayak perek wajah senang atau tersenyum,1,1,1,tesis-okky
11573,b'@yorgiovianda Wes umur tapi congor e sek ngawur salam satu jiwa',wes umur tapi congor e sek ngawur salam satu jiwa,1,1,1,jawa-okky
11574,Fiksi atau fakta ?,fiksi atau fakta,0,0,4,tesis-okky
11575,"Sebelum Tentara Saudi Tiba di Suriah, ISIS BANCI LARI ke Libya https://t.co/kZm6PvFH1x https://t.co/qfuybJ01vf'",sebelum tentara saudi tiba di suriah isis banci lari ke libya <links> <links>,1,1,1,jawa-nina
11576,"b'Basa Jawa luwih sophisticated, kewan, wedang, lan piranti masak is\xc3\xa5 dadi pisuhan yen intonasine pas.\n\nHere\'s an example:\n""O, spatula!"" (Woo, sothil!)\n""Come o bajigur!"" (Kene koe bajigur!)\nGrasshopper, the horse\'s a bitch!"" (Jangkrik! Jaran\xc3\xa9 asu!) https://t.co/O5sk1gC1PA'",basa jawa luwih sophisticated kewan wedang lan piranti masak iså dadi pisuhan yen intonasine pas here s an example o spatula woo sothil come o bajigur kene koe bajigur grasshopper the horse s a bitch jangkrik jarané asu <links>,0,1,3,jawa-okky
11577,@elfizal Isu Rohingya memang perlu digoreng utk agar Presiden Jokowi tampil layaknya seorang pemimpin bangsa besar,isu rohingya memang perlu digoreng untuk agar presiden jokowi tampil layaknya seorang pemimpin bangsa besar,1,0,2,tesis-okky
11578,"@do_chand @Indah7450 @absolutia @RHPanjaitan @Gerindra @fadlizon ape gw di ajarin dan ditanggapin sama guru trus ,.. guru gw bego gitu ,... doniiii luh ma anak TK samaaaa pinteran juga kali anak TK ,.. luh cuma jadi anjing2 yg di suruh  melolong di time li",apa gue di ajarkan dan ditanggapi sama guru terus guru gue bego begitu doniiii kamu sama anak tk sama lebih pintar juga kali anak tk kamu cuma jadi anjing anjing yang di suruh melolong di time li,1,1,1,tesis-okky
11579,b'Nyanyikno sampek kupinge arteta budek https://t.co/rK4f89WjmN',nyanyikno sampai kupinge arteta budek <links>,0,1,3,jawa-okky
11580,b'@jowoshitpost rabi kok mecoco ae lambene',rabi kok mecoco saja lambene,0,1,3,jawa-okky
11581,@CLAUDINEExTT Nanon keparat',nanon keparat,1,1,1,jawa-nina
11582,b'@rlrenev @aintaireen Lagi ga bisa mtan nih.. ah cacad',lagi tidak bisa mantan nih ah cacad,0,1,3,tesis-okky
11583,Statemen pak @jokowi ttg kartu kredit akan jadi bahan nyinyiran baru. Krn sblmnya Bu SMI bilang utang LN itu spt Kartu Kredit.,statemen pak tentang kartu kredit akan jadi bahan nyinyiran baru krn sebelumnya bu smi bilang utang ln itu surat pemberitahuan tahunan kartu kredit,1,0,2,tesis-okky
11584,@tang_bin @yesiputami mas bintang termasuk bajul ora? \xf0\x9f\xa4\xa3',mas bintang termasuk bajul ora berguling guling di lantai sambil tertawa terbahak bahak,0,1,3,jawa-nina
11585,"b'@JajangRidwan19 Pesimis Bsa di pidana, secara UU MD3 gtu lho..  Iy to pak @jokowi ??'",pesimis bsa di pidana secara uu md3 begitu lho iy to pak,0,0,4,tesis-okky
11586,b'Gue trkdg bingung ma yg nntn di bioskop. Udh cape2 ngantri &amp; bayar tix pun mahal eh begitu dlm bioskop bukannya nntn malah main hp. GOBLOG!!',gue terkadang bingung sama yang menonton di bioskop udh capai capai mengantre dan bayar tix pun mahal eh begitu dalam bioskop bukannya menonton malah main hp goblog,1,1,1,tesis-okky
11587,"islam, ihsan, iman ... ; tiga pondasi yang harus slalu kau slalu kau revisi dan revisi. keduanya takan slalu stabil karna ada nafsu dan sekutunya yg slalu mngusik",islam ihsan iman tiga pondasi yang harus selalu kamu selalu kamu revisi dan revisi keduanya tak akan selalu stabil karena ada nafsu dan sekutunya yang selalu mengusik,0,0,4,tesis-okky
11588,@hazelnqt GEBLEG SRAH',gebleg srah,0,1,3,jawa-nina
11589,Tolong ya hargai saya bangsat',tolong ya hargai saya bangsat,1,1,1,jawa-nina
11590,b'@ustadtengkuzul Ya bani taplak dkk \xf0\x9f\x98\x84\xf0\x9f\x98\x84\xf0\x9f\x98\x84',ya bani taplak dan kawan kawan wajah tersenyum lebar dan mata tertutup wajah tersenyum lebar dan mata tertutup wajah tersenyum lebar dan mata tertutup,1,1,1,tesis-okky
11591,"b'Mungkin aku termasuk golongan yg nekat, iya nekat. Beli barang yg udah cacat dg resiko yg banyaknya tak terkira.'",mungkin aku termasuk golongan yang nekat iya nekat beli barang yang sudah cacat dengan risiko yang banyaknya tak terkira,0,0,4,tesis-okky
11592,"@SBYudhoyono Istirahat aja pak presiden momentum sudah berlalu, saya pernah jadi saksi telinga dan mata awal rapat pembentukan PD di Pacitan tahun 2003",istirahat saja pak presiden momentum sudah berlalu saya pernah jadi saksi telinga dan mata awal rapat pembentukan pd di pacitan tahun 2003,0,0,4,tesis-okky
11593,"@FiersaBesari Percuma kode kalo dah peka, dasar dianya aja yang GOBLOG AMNJINC\xf0\x9f\x98\x82'",percuma kode kalau sudah peka dasar dianya saja yang goblog amnjinc wajah gembira berurai air mata,1,1,1,jawa-nina
11594,b'tw // harsh word\n\nhalah bacot kontol gausah ganggu aku senang bisa ga sih\ncocot mu kek orang goa aja',tw harsh word alah bacot kontol tidak usah ganggu aku senang bisa tidak sih cocot mu kayak orang gua aja,1,1,1,jawa-okky
11595,b'@suicidaladviser @pwettyflacko asu lu mau ditebas levi cangkemmu',anjing kamu mau ditebas levi cangkemmu,1,1,1,jawa-okky
11596,"b'Orang bodoh belum tentu idiot,\nOrang idiot belum tentu bodoh.\nHaha'",orang bodoh belum tentu idiot orang idiot belum tentu bodoh haha,0,0,4,tesis-okky
11597,b'RT @Ikbollywood: @LegendKhan5 @IrfanullaKhan14 @SalmanAabdi @Aamirian_sam @Me_Rebellion_ @iBeing_adi22 @ibeingdevil_ @ibeingkushal_ @Badass\xe2\x80\xa6',,0,0,4,tesis-okky
11598,GANYANG PKI MUSNAHKAN,ganyang pki musnahkan,1,0,2,tesis-okky
11599,RT @Three3doom @andiarief__ Para partai oposisi zaman SBY menguasai media massa hingga berbagai prestasi SBY tidak dipublikasikan.,para partai oposisi zaman sby menguasai media massa hingga berbagai prestasi sby tidak dipublikasikan,1,0,2,tesis-okky
11600,b'!srp /biarin oppa masukim vibrator ke memek/ oppa kok di masukin? Aku kan mau pemotretan....\nLanjut?',srp biarin oppa masukan vibrator ke memek oppa kok di masukin aku kan mau pemotretan lanjut,0,1,3,tesis-okky
11601,b'@minalminullll aga taek emg',aga tai emg,1,1,1,jawa-okky
11602,"b'@Aryprasetyo85 @makLambeTurah @BareskrimPolri @DivHumas_Polri @CCICPolri kunyuk raimu.klo mo bacot ga mikir dlu,percuma lu dduk du dewan?'",kunyuk raimu klo mau bacot tidak pikir dlu percuma kamu duduk du dewan,1,1,1,tesis-okky
11603,@devindadiana @aaangggiiii Emang boyo vinda i',emang boyo vinda i,0,1,3,jawa-nina
11604,"@kompascom halaah pak pak ... yang gaduh itu kan cuma org2 spt bpk, skr ya tenang lah lapak udah dikuasai, tinggal bagi2 kue ke sesama gerombolan, kemaren kan pada kelaparan gk dapat apa pun, mau maling pun susah. ; ; rakyat makin parah. ;",alah pak pak yang gaduh itu kan cuma orang orang surat pemberitahuan tahunan bpk sekarang ya tenang lah lapak sudah dikuasai tinggal bagi bagi kue ke sesama gerombolan kemarin kan pada kelaparan tidak dapat apa pun mau maling pun susah rakyat makin parah,0,0,4,tesis-okky
11605,@deddysitorus Kelakuan batak kafir itu ya seperti si @deddysitorus. Suka memecah belah umat.,kelakuan batak kafir itu ya seperti sih suka memecah belah umat,1,1,1,tesis-okky
11606,b'Demam silit kembut2',demam silit kembut2,0,1,3,jawa-okky
11607,"b""Solo rank di Comeback'n sakit \xf0\x9f\x98\x82\nAne baru tau klo tank takut war \xf0\x9f\x98\x82\n\n#hilda CCd \xf0\x9f\x98\x85\nEmosi bangke \xf0\x9f\x98\x85""",solo rank di comeback n sakit wajah gembira berurai air mata ane baru tau kalau tank takut war wajah gembira berurai air mata hilda ccd senyum keringat emosi bangkai senyum keringat,0,1,3,tesis-okky
11608,@jokowi Hanya para ulama yg bisa menyejukan bangsa ini,hanya para ulama yang bisa menyejukkan bangsa ini,0,0,4,tesis-okky
11609,b'ingin punya jiwa bisnis seperti ismail bin mail. lihat tai aja lngsung kepikiran duit',ingin punya jiwa bisnis seperti ismail bin mail lihat tai saja langsung kepikiran duit,0,1,3,jawa-okky
11610,"Telek, tahi dan teletong bila disandingkan dengan koruptor tidak lebih busuk dari bahu koruptor. https://t.co/x6pYAIW4ga'",telek tahi dan teletong bila disandingkan dengan koruptor tidak lebih busuk dari bahu koruptor <links>,1,1,1,jawa-nina
11611,b'@FerdinandHaean3 Sempak merah ngarep jadi mentri..? Kurang kencang congormu ngebacot fer... https://t.co/0rgeP9AZo7',sempak merah mengharap jadi mentri kurang kencang congormu bacot fer <links>,1,1,1,jawa-okky
11612,"b'tiktok lama-lama nyebelin bgt anj, upload spoileran drama mulu tai'",tiktok lama lama menyebalkan banget anj unggah spoileran drama mulu tai,1,1,1,jawa-okky
11613,"b'48:15 ternyata lumayan ngiclik, mau digedein lagi range rasionya takut ga bisa brenti\n\xf0\x9f\x98\xa5\xf0\x9f\x98\xa5\xf0\x9f\x98\xa5'",48 15 ternyata lumayan ngiclik mau digedekan lagi range rasionya takut tidak bisa brenti wajah kecewa namun lega wajah kecewa namun lega wajah kecewa namun lega,0,0,4,jawa-okky
11614,"@fessthai maju lo brani di base blm tau kekuatan jamet, taynew ga karam ya asu https://t.co/ieUBJiQQlK'",maju kamu berani di base belum tau kekuatan jamet taynew tidak karam ya anjing <links>,1,1,1,jawa-nina
11615,Pengen berendam tapi bak ku cukup gawe bokong ku tok',pengen berendam tapi bak ku cukup kerja bokong ku tok,0,0,4,jawa-nina
11616,@zxisoo ya gapapa daripada agamis bgt tp tp tp tp tp tp pengcitraan aslinya bejad\xf0\x9f\x98\x9b',ya tidak apa apa daripada agamis banget tetapi tetapi tetapi tetapi tetapi tetapi pengcitraan aslinya bejad menjulurkan lidah,0,1,3,jawa-nina
11617,Asu lho lek galau lanangan gaiso nulis lagu tapi lek galau agama encer.',asu lo lek galau lanangan gaiso menulis lagu tapi lek galau agama encer,0,1,3,jawa-nina
11618,"b'Yo lanangan mu garangan goblok, lapo nyalahno wong liyo, kok gak nyalahno lananganmu? Nek lananganmu ngeliyo tinggalen su asu koyo kurangen lanangan ae, dadi semartpepel talah opo ora isin nek wes ngilokno wong tibakno ncen lananganmu sing bajingan https://t.co/3i8heZkKYJ'",yo lanangan mu garangan goblok lapo nyalahno orang liyo kok tidak nyalahno lananganmu nek lananganmu ngeliyo tinggalen su anjing koyo kurangen lanangan ae dadi semartpepel talah apa tidak isin nek sudah ngilokno orang tibakno ncen lananganmu sing bajingan <links>,1,1,1,jawa-okky
11619,"""Tidak heran jika orang edan selalu senang bertemu dengan orang lain yang sama edannya""'",tidak heran jika orang edan selalu senang bertemu dengan orang lain yang sama edannya,0,0,4,jawa-nina
11620,b'@novitaastinada Kek sipit \xf0\x9f\x98\x81',kek sipit menyeringai,0,0,4,tesis-okky
11621,b'jangan lupa 2 jam sekali.. usap ketek mu lalu cium. jika madig asem iru tandanya kamu baik2 saja\xf0\x9f\x98\x81\xf0\x9f\x98\x81',jangan lupa 2 jam sekali usap ketek mu lalu cium jika madig asem iru tandanya kamu baik baik saja menyeringai menyeringai,0,0,4,jawa-okky
11622,"@yewonkimyewon ijeh mbak,\nmergo pas bodho rak payu :"")\niso stok berminggu-minggu soal e pake ilmu pengganda'",ijeh mbak mergo pas bodho rak payu air mata bahagia bisa stok berminggu minggu soal e pakai ilmu pengganda,0,0,4,jawa-nina
11623,b'Henry pernah tampil di konser amal untuk masyarakat Cina',henry pernah tampil di konser amal untuk masyarakat cina,0,0,4,tesis-okky
11624,b'pgn krungu suaramu nyuk munyuk',pgn dengar suaramu kunyuk munyuk,1,1,1,jawa-okky
11625,BGST INI WIFI KEK EEK\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x91\x8e',bgst ini wifi kek eek wajah menangis keras atau menangis tersedu sedu wajah menangis keras atau menangis tersedu sedu wajah menangis keras atau menangis tersedu sedu wajah menangis keras atau menangis tersedu sedu jempol ke bawah,0,1,3,jawa-nina
11626,b'@alllbleu @fajartujuhbelas Wani nyocot neng WhatsApp diajak tawuran langsung ketemu cangkemme mingkem lah kudu mbuh ngurusi wong oon. Ya allah atiku kobong hehe bahas wong koyok ngene hehe\xf0\x9f\x98\x94 maap ya\xf0\x9f\x99\x8f\xf0\x9f\x98\xa2',wani nyocot neng whatsapp diajak tawuran langsung ketemu cangkemme diam lah harus enggak tau mengurusi orang oon ya allah atiku kobong hehe bahas orang koyok ini hehe termenung atau wajah merenung atau wajah menyesal maaf ya berdoa atau dua telapak tangan menempel menangis,0,1,3,jawa-okky
11627,@Aryprasetyo85 @KejaksaanRI KORUPTOR KAKAP KOK DIPERIKSANNYA SCR DIAM2...? DASAR PENGECUT PEJABAT BANCI...!!!',koruptor kakap kok diperiksannya scr diam2 dasar pengecut pejabat banci,1,1,1,jawa-nina
11628,bangsat kalau yang disiram elu bakal bilang begini kaga? kok goblog sih kamu https://t.co/GVh5uxs8Dv',bangsat kalau yang disiram kamu bakal bilang begini kaga kok goblok sih kamu <links>,1,1,1,jawa-nina
11629,"Emang ya, kalau kesalahan udah menjadi budaya, apa-apa selalu dibodo-amatin karena udh menjadi hal yg biasa. Haha. Semoga sukses dengan jalannya masing-masing ya.",emang ya kalau kesalahan sudah menjadi budaya apa apa selalu dibodo amatin karena sudah menjadi hal yang biasa haha semoga sukses dengan jalannya masing masing ya,0,0,4,tesis-okky
11630,b'@manoobanlisa Mls. Lu bau bandot',mls lu bau bandot,1,1,1,tesis-okky
11631,b'@lstriable Ogah. Gue milih2 lesbi jg kwin',ogah gue pilih pilih lesbi juga kwin,0,0,4,tesis-okky
11632,"b'Bani: (makan pisang) ""kak han aku belom pernah lho liat orang kepleset karna kulit pisang"" trus dia naroh kulit pisang di lantai trus jalan sambil pura-pura ga liat.\n""Licin juga ternyata kak han""\nYha terserah\xf0\x9f\x98\xad'",bani makan pisang kak han aku belum pernah lo lihat orang kepleset karena kulit pisang terus dia menaruh kulit pisang di lantai terus jalan sambil pura pura tidak liat licin juga ternyata kak han yha terserah wajah menangis keras atau menangis tersedu sedu,0,0,4,tesis-okky
11633,b'RT @bahancoli6: Siswi madrasah ngentot di ke kebon\n\n#hijab #ngentot #ngewe #bahancoli #blowjob #kulumin #kontol https://t.co/oUOT4McXIu',siswi madrasah ngentot di ke kebun hijab ngentot ngewe bahancoli blowjob kulumin kontol <links>,0,1,3,tesis-okky
11634,"Menohok....; Pidato Agus M Herlambang, Ketua Umum PB PMII, di Harlah ke-58 yg dihadiri Presiden @jokowi.",menohok pidato agus m herlambang ketua umum pb pmii di harlah ke 58 yang dihadiri presiden,0,0,4,tesis-okky
11635,lagi Tenaga kerja asal Cina melecehkan lambang Negara Indonesia: https://t.co/mT5ROLSqch melalui @YouTube,lagi tenaga kerja asal cina melecehkan lambang negara indonesia <links> melalui,1,0,2,tesis-okky
11636,hanya cowok banci yang berani nyakitin cewek!!',hanya cowok banci yang berani menyakiti cewek,0,0,4,jawa-nina
11637,"b'@liputan6dotcom DPR itu kaum botol alias bodoh bin tolol, otak isinya cuma gimana caranya bisa dapet duit Bancakan'",dpr itu kaum botol alias bodoh bin tolol otak isinya cuma bagaimana caranya bisa dapat duit bancakan,1,1,1,tesis-okky
11638,b'@e2oliHhZSkBYTFc @AdityaHimawan17 @ekowBoy yang komunis itu siapa',yang komunis itu siapa,0,0,4,tesis-okky
11639,b'@powerpftgurl @wmetavvn Coba liattttt nnton cpt nab jgn bnyk cocot aja',coba liattttt nonton cepat nab jangan banyak cocot aja,1,1,1,jawa-okky
11640,"""Ojo ngising ning katok"" \xf0\x9f\x98\x86\xf0\x9f\x98\x86\xf0\x9f\x98\x86 https://t.co/E6NW2WUMg0'",ojo ngising ning katok puas puas puas <links>,0,0,4,jawa-nina
11641,"b'Dalam PP baru itu, pemerintah menegaskan ketentuan bahwa pemegang Izin Usaha Pertambangan (IUP) dan Izin Usaha Pertambangan Khusus (IUPK) yang sahamnya dimiliki oleh asing untuk melakukan divestasi saham sampai 51 persen secara bertahap. #Freeport51'",dalam pp baru itu pemerintah menegaskan ketentuan bahwa pemegang izin usaha pertambangan iup dan izin usaha pertambangan khusus iupk yang sahamnya dimiliki oleh asing untuk melakukan divestasi saham sampai 51 persen secara bertahap freeport51,0,0,4,tesis-okky
11642,b'RT @manlusty: #repost. Awalnya pamer otot. Terus pamer kontol. Ngocok deh sampe crottt.  https://t.co/iC0n3lxkSD',repost awalnya pamer otot terus pamer kontol ngocok deh sampai crottt <links>,0,1,3,tesis-okky
11643,Pak @salimafillah harusnya jadi Ulama yang Pewaris Nabi. Menegakkan kebenaran karena data dan keilmuan. Bukan semata Tsiqoh krn yg pertama AL FAHMU. Pak @salimafillah bisa belajar dari @ustadtengkuzul perihal @Fahrihamzah,pak harusnya jadi ulama yang pewaris nabi menegakkan kebenaran karena data dan keilmuan bukan semata tsiqoh karena yang pertama al fahmu pak bisa belajar dari perihal,0,0,4,tesis-okky
11644,b'@kuli_pasaran @xixie13 @Farid94415758 @NkriSakLawase @RachlanNashidik sek goblok koe ...orang kerja kok di gobloke.....kenapa setiap jumatN di sekitar jual minyak wabgi arab dan kopiah karwn kerja dan momen masak gak mikor',sek goblok koe orang kerja kok di gobloke kenapa setiap jumatn di sekitar jual minyak wabgi arab dan kopiah karwn kerja dan momen masak tidak mikor,1,1,1,jawa-okky
11645,@herwandaulat Bajul seperti anda tidak mungkin tidak tahu KKN sob',bajul seperti anda tidak mungkin tidak tahu kkn so,0,1,3,jawa-nina
